	Unnamed: 0	categories	coordinates	display_phone	distance	id	image_url	is_closed	location	name	phone	price	rating	review_count	transactions	url	inspection_score
270	1890	[{u'alias': u'chinese', u'title': u'Chinese'}]	{u'latitude': 40.8520811051, u'longitude': -73.8290751725}	(718) 239-7723	3563.4716839	king-hing-restaurant-bronx	https://s3-media4.fl.yelpcdn.com/bphoto/fOUtzsxz3Z1sVI5ycBtodA/o.jpg	False	{u'city': u'Bronx', u'display_address': [u'3227 Westchester Ave', u'Bronx, NY 10461'], u'country': u'US', u'address2': u'', u'address3': u'', u'state': u'NY', u'address1': u'3227 Westchester Ave', u'zip_code': u'10461'}	King Hing Restaurant	17182397723.0		5.0	5	[]	https://www.yelp.com/biz/king-hing-restaurant-bronx?adjust_creative=zq2-GC_Byjej-yF_sonmVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zq2-GC_Byjej-yF_sonmVw	9
271	3336	[{u'alias': u'mexican', u'title': u'Mexican'}]	{u'latitude': 40.7391932, u'longitude': -73.9202624}	(718) 392-2161	5745.14090616	de-mole-woodside	https://s3-media3.fl.yelpcdn.com/bphoto/lQ_RHz8puz3-MY8P7GHkFA/o.jpg	False	{u'city': u'Woodside', u'display_address': [u'4502 48th Ave', u'Woodside, NY 11377'], u'country': u'US', u'address2': None, u'address3': u'', u'state': u'NY', u'address1': u'4502 48th Ave', u'zip_code': u'11377'}	De Mole	17183922161.0	$$	4.0	546	[]	https://www.yelp.com/biz/de-mole-woodside?adjust_creative=zq2-GC_Byjej-yF_sonmVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zq2-GC_Byjej-yF_sonmVw	10
272	1251	[{u'alias': u'mexican', u'title': u'Mexican'}]	{u'latitude': 40.8062286377, u'longitude': -73.9174880981}	(718) 585-4148	6420.31624981	jalisco-tacos-bronx	https://s3-media3.fl.yelpcdn.com/bphoto/R3JI8umfa2dRDV58EjaM2w/o.jpg	False	{u'city': u'Bronx', u'display_address': [u'214 St Anns Ave', u'Bronx, NY 10454'], u'country': u'US', u'address2': u'', u'address3': u'', u'state': u'NY', u'address1': u'214 St Anns Ave', u'zip_code': u'10454'}	Jalisco Tacos	17185854148.0	$	4.5	12	[]	https://www.yelp.com/biz/jalisco-tacos-bronx?adjust_creative=zq2-GC_Byjej-yF_sonmVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zq2-GC_Byjej-yF_sonmVw	7
273	3909	[{u'alias': u'caribbean', u'title': u'Caribbean'}]	{u'latitude': 40.68887, u'longitude': -73.81799}	(718) 322-2210	5596.67163762	carifesta-restaurant-south-richmond-hill	https://s3-media4.fl.yelpcdn.com/bphoto/JRjL9ZXb7hGUX5Zd-bf14g/o.jpg	False	{u'city': u'South Richmond Hill', u'display_address': [u'12615 Liberty Ave', u'South Richmond Hill, NY 11419'], u'country': u'US', u'address2': None, u'address3': None, u'state': u'NY', u'address1': u'12615 Liberty Ave', u'zip_code': u'11419'}	Carifesta Restaurant	17183222210.0	$	4.0	22	[]	https://www.yelp.com/biz/carifesta-restaurant-south-richmond-hill?adjust_creative=zq2-GC_Byjej-yF_sonmVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zq2-GC_Byjej-yF_sonmVw	10
274	3325	[{u'alias': u'greek', u'title': u'Greek'}]	{u'latitude': 40.760108, u'longitude': -73.89196}	(718) 505-0515	4582.87265845	plaka-east-elmhurst	https://s3-media1.fl.yelpcdn.com/bphoto/LK2lGbo2EgpFi3-Yom47Aw/o.jpg	False	{u'city': u'East Elmhurst', u'display_address': [u'75-61 31st Ave', u'East Elmhurst, NY 11370'], u'country': u'US', u'address2': u'', u'address3': u'', u'state': u'NY', u'address1': u'75-61 31st Ave', u'zip_code': u'11370'}	Plaka	17185050515.0	$$	4.0	82	[delivery, pickup]	https://www.yelp.com/biz/plaka-east-elmhurst?adjust_creative=zq2-GC_Byjej-yF_sonmVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zq2-GC_Byjej-yF_sonmVw	8
275	423	[{u'alias': u'cuban', u'title': u'Cuban'}, {u'alias': u'fooddeliveryservices', u'title': u'Food Delivery Services'}]	{u'latitude': 40.76306, u'longitude': -73.9757}	(212) 315-4313	391.521159766	tinas-restaurant-new-york-227	https://s3-media2.fl.yelpcdn.com/bphoto/Ww8JfeNG7auvpc4kYhS1lg/o.jpg	False	{u'city': u'New York', u'display_address': [u'23 W 56th St', u'New York, NY 10019'], u'country': u'US', u'address2': u'', u'address3': u'', u'state': u'NY', u'address1': u'23 W 56th St', u'zip_code': u'10019'}	Tina's Restaurant	12123154313.0	$$	4.0	523	[delivery, pickup]	https://www.yelp.com/biz/tinas-restaurant-new-york-227?adjust_creative=zq2-GC_Byjej-yF_sonmVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zq2-GC_Byjej-yF_sonmVw	9
276	646	[{u'alias': u'gastropubs', u'title': u'Gastropubs'}, {u'alias': u'cocktailbars', u'title': u'Cocktail Bars'}]	{u'latitude': 40.74962, u'longitude': -73.98315}	(212) 725-2353	1239.52477068	5th-and-mad-new-york-2	https://s3-media1.fl.yelpcdn.com/bphoto/hbMXPr19qOaBuomFw_mAFw/o.jpg	False	{u'city': u'New York', u'display_address': [u'7 E 36th St', u'New York, NY 10016'], u'country': u'US', u'address2': u'', u'address3': u'', u'state': u'NY', u'address1': u'7 E 36th St', u'zip_code': u'10016'}	5th & Mad	12127252353.0	$$	4.0	135	[restaurant_reservation]	https://www.yelp.com/biz/5th-and-mad-new-york-2?adjust_creative=zq2-GC_Byjej-yF_sonmVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zq2-GC_Byjej-yF_sonmVw	10
277	3465	[{u'alias': u'vietnamese', u'title': u'Vietnamese'}]	{u'latitude': 40.746379, u'longitude': -73.891616}	(718) 476-6805	3663.32426568	thái-son-jackson-heights-3	https://s3-media2.fl.yelpcdn.com/bphoto/Hk4doc7jOdH29GBUNlxhvg/o.jpg	False	{u'city': u'Jackson Heights', u'display_address': [u'4010 74th St', u'Jackson Heights, NY 11372'], u'country': u'US', u'address2': u'', u'address3': u'', u'state': u'NY', u'address1': u'4010 74th St', u'zip_code': u'11372'}	Thái Son	17184766805.0	$	3.5	359	[]	https://www.yelp.com/biz/th%C3%A1i-son-jackson-heights-3?adjust_creative=zq2-GC_Byjej-yF_sonmVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zq2-GC_Byjej-yF_sonmVw	5
278	3936	[{u'alias': u'korean', u'title': u'Korean'}]	{u'latitude': 40.7646, u'longitude': -73.8121}	(718) 939-5868	5041.91987243	bonjuk-flushing	https://s3-media3.fl.yelpcdn.com/bphoto/p5JbyC1N_aUoE4Rbi3cZcw/o.jpg	False	{u'city': u'Flushing', u'display_address': [u'152-26 Northern Blvd', u'Flushing, NY 11354'], u'country': u'US', u'address2': u'', u'address3': u'', u'state': u'NY', u'address1': u'152-26 Northern Blvd', u'zip_code': u'11354'}	Bonjuk	17189395868.0	$$	4.0	111	[]	https://www.yelp.com/biz/bonjuk-flushing?adjust_creative=zq2-GC_Byjej-yF_sonmVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zq2-GC_Byjej-yF_sonmVw	9
279	965	[{u'alias': u'tradamerican', u'title': u'American (Traditional)'}, {u'alias': u'chicken_wings', u'title': u'Chicken Wings'}]	{u'latitude': 40.7816, u'longitude': -73.97905}	(212) 787-6631	2376.85995086	chirping-chicken-new-york-2	https://s3-media2.fl.yelpcdn.com/bphoto/dG3QQo0bMRzGFbNsNczvuQ/o.jpg	False	{u'city': u'New York', u'display_address': [u'355 Amsterdam Ave', u'New York, NY 10024'], u'country': u'US', u'address2': u'', u'address3': u'', u'state': u'NY', u'address1': u'355 Amsterdam Ave', u'zip_code': u'10024'}	Chirping Chicken	12127876631.0	$$	3.5	468	[delivery, pickup]	https://www.yelp.com/biz/chirping-chicken-new-york-2?adjust_creative=zq2-GC_Byjej-yF_sonmVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zq2-GC_Byjej-yF_sonmVw	7
280	3028	[{u'alias': u'newamerican', u'title': u'American (New)'}, {u'alias': u'cocktailbars', u'title': u'Cocktail Bars'}]	{u'latitude': 40.665421, u'longitude': -73.989748}	(718) 369-0077	2018.12067449	sidecar-brooklyn-3	https://s3-media3.fl.yelpcdn.com/bphoto/Le7xs1BASKbW78va4WOPpw/o.jpg	False	{u'city': u'Brooklyn', u'display_address': [u'560 5th Ave', u'Brooklyn, NY 11215'], u'country': u'US', u'address2': u'', u'address3': u'', u'state': u'NY', u'address1': u'560 5th Ave', u'zip_code': u'11215'}	Sidecar	17183690077.0	$$	3.5	409	[]	https://www.yelp.com/biz/sidecar-brooklyn-3?adjust_creative=zq2-GC_Byjej-yF_sonmVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zq2-GC_Byjej-yF_sonmVw	7
281	3474	[{u'alias': u'japanese', u'title': u'Japanese'}, {u'alias': u'sushi', u'title': u'Sushi Bars'}]	{u'latitude': 40.7094144437, u'longitude': -73.8684068146}	(718) 326-8704	2780.81443308	shiro-of-japan-glendale	https://s3-media1.fl.yelpcdn.com/bphoto/3mAzFuNrLrtAG11J2mF96A/o.jpg	False	{u'city': u'Glendale', u'display_address': [u'8040 Cooper Ave', u'Glendale, NY 11385'], u'country': u'US', u'address2': u'', u'address3': u'', u'state': u'NY', u'address1': u'8040 Cooper Ave', u'zip_code': u'11385'}	Shiro of Japan	17183268704.0	$$	3.5	180	[restaurant_reservation]	https://www.yelp.com/biz/shiro-of-japan-glendale?adjust_creative=zq2-GC_Byjej-yF_sonmVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zq2-GC_Byjej-yF_sonmVw	9
282	209	[{u'alias': u'mediterranean', u'title': u'Mediterranean'}]	{u'latitude': 40.763437, u'longitude': -73.968511}	(212) 339-8363	914.46135626	amali-new-york-3	https://s3-media1.fl.yelpcdn.com/bphoto/Q6rRVLz1BcYojNCjHs3dpw/o.jpg	False	{u'city': u'New York', u'display_address': [u'115 E 60th St', u'New York, NY 10022'], u'country': u'US', u'address2': None, u'address3': u'', u'state': u'NY', u'address1': u'115 E 60th St', u'zip_code': u'10022'}	Amali	12123398363.0	$$$	4.0	287	[]	https://www.yelp.com/biz/amali-new-york-3?adjust_creative=zq2-GC_Byjej-yF_sonmVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zq2-GC_Byjej-yF_sonmVw	7
283	2865	[{u'alias': u'italian', u'title': u'Italian'}]	{u'latitude': 40.6896705627, u'longitude': -73.9695281982}	(718) 622-5300	3444.93010868	romans-brooklyn-3	https://s3-media2.fl.yelpcdn.com/bphoto/ik_NChWenbHJgrzMH7134Q/o.jpg	False	{u'city': u'Brooklyn', u'display_address': [u'243 DeKalb Ave', u'Brooklyn, NY 11205'], u'country': u'US', u'address2': u'', u'address3': u'', u'state': u'NY', u'address1': u'243 DeKalb Ave', u'zip_code': u'11205'}	Roman's	17186225300.0	$$$	3.5	197	[]	https://www.yelp.com/biz/romans-brooklyn-3?adjust_creative=zq2-GC_Byjej-yF_sonmVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zq2-GC_Byjej-yF_sonmVw	5
284	3094	[{u'alias': u'italian', u'title': u'Italian'}, {u'alias': u'sandwiches', u'title': u'Sandwiches'}, {u'alias': u'tapas', u'title': u'Tapas Bars'}]	{u'latitude': 40.76281, u'longitude': -73.92089}	(718) 626-0087	6711.7374526	il-bambino-astoria	https://s3-media3.fl.yelpcdn.com/bphoto/Uq7qPyxZlchMtBZXiaAKrQ/o.jpg	False	{u'city': u'Astoria', u'display_address': [u'34-08 31st Ave', u'Astoria, NY 11106'], u'country': u'US', u'address2': u'', u'address3': u'', u'state': u'NY', u'address1': u'34-08 31st Ave', u'zip_code': u'11106'}	Il Bambino	17186260087.0	$$	4.5	1101	[]	https://www.yelp.com/biz/il-bambino-astoria?adjust_creative=zq2-GC_Byjej-yF_sonmVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zq2-GC_Byjej-yF_sonmVw	10
285	1357	[{u'alias': u'breakfast_brunch', u'title': u'Breakfast & Brunch'}, {u'alias': u'coffee', u'title': u'Coffee & Tea'}]	{u'latitude': 40.8748959634, u'longitude': -73.8792834607}	(718) 231-9516	2608.79493497	nickys-coffee-shop-bronx	https://s3-media2.fl.yelpcdn.com/bphoto/Fw0CsXd-bd4afeYJ0YmJuw/o.jpg	False	{u'city': u'Bronx', u'display_address': [u'3140 Bainbridge Ave', u'Bronx, NY 10467'], u'country': u'US', u'address2': u'', u'address3': u'', u'state': u'NY', u'address1': u'3140 Bainbridge Ave', u'zip_code': u'10467'}	Nicky's Coffee Shop	17182319516.0	$	4.0	42	[]	https://www.yelp.com/biz/nickys-coffee-shop-bronx?adjust_creative=zq2-GC_Byjej-yF_sonmVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zq2-GC_Byjej-yF_sonmVw	7
286	3308	[{u'alias': u'thai', u'title': u'Thai'}, {u'alias': u'coffee', u'title': u'Coffee & Tea'}, {u'alias': u'seafood', u'title': u'Seafood'}]	{u'latitude': 40.753018424, u'longitude': -73.7800740094}	(718) 281-1900	6582.61248869	bkny-thai-restaurant-bayside	https://s3-media2.fl.yelpcdn.com/bphoto/O6jh-T0gNzh6owHJMo7lJg/o.jpg	False	{u'city': u'Bayside', u'display_address': [u'47-11 Francis Lewis Blvd', u'Bayside, NY 11361'], u'country': u'US', u'address2': None, u'address3': u'', u'state': u'NY', u'address1': u'47-11 Francis Lewis Blvd', u'zip_code': u'11361'}	BKNY Thai Restaurant	17182811900.0	$$	4.0	955	[]	https://www.yelp.com/biz/bkny-thai-restaurant-bayside?adjust_creative=zq2-GC_Byjej-yF_sonmVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zq2-GC_Byjej-yF_sonmVw	7
287	2387	[{u'alias': u'tapas', u'title': u'Tapas Bars'}, {u'alias': u'mediterranean', u'title': u'Mediterranean'}, {u'alias': u'mideastern', u'title': u'Middle Eastern'}]	{u'latitude': 40.684942, u'longitude': -74.003028}	(718) 852-1652	4180.22090043	mazzat-brooklyn	https://s3-media4.fl.yelpcdn.com/bphoto/nFekAv7z_VRxAKIIdISX4Q/o.jpg	False	{u'city': u'Brooklyn', u'display_address': [u'208 Columbia St', u'Brooklyn, NY 11231'], u'country': u'US', u'address2': None, u'address3': u'', u'state': u'NY', u'address1': u'208 Columbia St', u'zip_code': u'11231'}	Mazzat	17188521652.0	$$	4.5	141	[delivery, pickup, restaurant_reservation]	https://www.yelp.com/biz/mazzat-brooklyn?adjust_creative=zq2-GC_Byjej-yF_sonmVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zq2-GC_Byjej-yF_sonmVw	8
288	1213	[{u'alias': u'mexican', u'title': u'Mexican'}, {u'alias': u'beerbar', u'title': u'Beer Bar'}]	{u'latitude': 40.87329, u'longitude': -73.88896}	(718) 584-3455	2774.40204296	las-maravillas-de-mexico-restaurant-bronx	https://s3-media1.fl.yelpcdn.com/bphoto/2WcL5G1tDnjGj7knI29FfA/o.jpg	False	{u'city': u'Bronx', u'display_address': [u'11 Bedford Park Blvd E', u'Bronx, NY 10468'], u'country': u'US', u'address2': u'', u'address3': u'', u'state': u'NY', u'address1': u'11 Bedford Park Blvd E', u'zip_code': u'10468'}	Las Maravillas de Mexico Restaurant	17185843455.0	$$	3.5	28	[delivery, pickup]	https://www.yelp.com/biz/las-maravillas-de-mexico-restaurant-bronx?adjust_creative=zq2-GC_Byjej-yF_sonmVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zq2-GC_Byjej-yF_sonmVw	7
289	481	[{u'alias': u'spanish', u'title': u'Spanish'}, {u'alias': u'tapas', u'title': u'Tapas Bars'}, {u'alias': u'wine_bars', u'title': u'Wine Bars'}]	{u'latitude': 40.7402927726, u'longitude': -73.994070981}	(212) 255-4160	2574.48542243	boqueria-new-york	https://s3-media1.fl.yelpcdn.com/bphoto/KmBjVBKGJSxqR_taluLzFQ/o.jpg	False	{u'city': u'New York', u'display_address': [u'53 W 19th St', u'New York, NY 10011'], u'country': u'US', u'address2': None, u'address3': u'', u'state': u'NY', u'address1': u'53 W 19th St', u'zip_code': u'10011'}	Boqueria	12122554160.0	$$$	4.0	1036	[]	https://www.yelp.com/biz/boqueria-new-york?adjust_creative=zq2-GC_Byjej-yF_sonmVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zq2-GC_Byjej-yF_sonmVw	7
290	3816	[{u'alias': u'brazilian', u'title': u'Brazilian'}, {u'alias': u'wine_bars', u'title': u'Wine Bars'}]	{u'latitude': 40.7672, u'longitude': -73.91799}	(718) 545-8250	6781.890484	favela-grill-astoria-4	https://s3-media2.fl.yelpcdn.com/bphoto/Kif-xduY4kQDRogedbQOew/o.jpg	False	{u'city': u'Astoria', u'display_address': [u'33-18 28th Ave', u'Astoria, NY 11103'], u'country': u'US', u'address2': u'', u'address3': u'', u'state': u'NY', u'address1': u'33-18 28th Ave', u'zip_code': u'11103'}	Favela Grill	17185458250.0	$$	4.0	220	[delivery]	https://www.yelp.com/biz/favela-grill-astoria-4?adjust_creative=zq2-GC_Byjej-yF_sonmVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zq2-GC_Byjej-yF_sonmVw	4
291	4471	[{u'alias': u'asianfusion', u'title': u'Asian Fusion'}]	{u'latitude': 40.61557, u'longitude': -74.10327}	(718) 816-8888	4653.54904448	new-win-hing-restaurant-staten-island	https://s3-media2.fl.yelpcdn.com/bphoto/QP-zJELh6tPc69MWH2CSxw/o.jpg	False	{u'city': u'Staten Island', u'display_address': [u'1282 Clove Rd', u'Staten Island, NY 10301'], u'country': u'US', u'address2': u'', u'address3': u'', u'state': u'NY', u'address1': u'1282 Clove Rd', u'zip_code': u'10301'}	New Win Hing Restaurant	17188168888.0	$	3.0	4	[]	https://www.yelp.com/biz/new-win-hing-restaurant-staten-island?adjust_creative=zq2-GC_Byjej-yF_sonmVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zq2-GC_Byjej-yF_sonmVw	10
292	231	[{u'alias': u'thai', u'title': u'Thai'}, {u'alias': u'noodles', u'title': u'Noodles'}, {u'alias': u'soup', u'title': u'Soup'}]	{u'latitude': 40.80132, u'longitude': -73.96529}	(212) 280-4575	4707.8796118	thai-market-new-york	https://s3-media3.fl.yelpcdn.com/bphoto/-EJySfBhCM-e1VcgA2QHBA/o.jpg	False	{u'city': u'New York', u'display_address': [u'960 Amsterdam Ave', u'New York, NY 10025'], u'country': u'US', u'address2': u'', u'address3': u'', u'state': u'NY', u'address1': u'960 Amsterdam Ave', u'zip_code': u'10025'}	Thai Market	12122804575.0	$$	4.0	799	[]	https://www.yelp.com/biz/thai-market-new-york?adjust_creative=zq2-GC_Byjej-yF_sonmVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zq2-GC_Byjej-yF_sonmVw	10
293	2821	[{u'alias': u'seafood', u'title': u'Seafood'}, {u'alias': u'salad', u'title': u'Salad'}, {u'alias': u'soup', u'title': u'Soup'}]	{u'latitude': 40.6035857242, u'longitude': -73.9152159389}	(718) 253-7117	7554.00144414	nicks-lobster-house-brooklyn	https://s3-media3.fl.yelpcdn.com/bphoto/tKoiXi7PLd1b8bHsHnlRNA/o.jpg	False	{u'city': u'Brooklyn', u'display_address': [u'2777 Flatbush Ave', u'Brooklyn, NY 11234'], u'country': u'US', u'address2': u'', u'address3': u'', u'state': u'NY', u'address1': u'2777 Flatbush Ave', u'zip_code': u'11234'}	Nick's Lobster House	17182537117.0	$$	3.0	258	[restaurant_reservation]	https://www.yelp.com/biz/nicks-lobster-house-brooklyn?adjust_creative=zq2-GC_Byjej-yF_sonmVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zq2-GC_Byjej-yF_sonmVw	7
294	1921	[{u'alias': u'pizza', u'title': u'Pizza'}]	{u'latitude': 40.8302418888, u'longitude': -73.8512939215}	(718) 892-8459	2933.07824258	cross-bronx-pizzeria-bronx	https://s3-media1.fl.yelpcdn.com/bphoto/AxsmEGEBWUVWdCj83nEHlg/o.jpg	False	{u'city': u'Bronx', u'display_address': [u'2170 Cross Bronx Expy', u'Bronx, NY 10472'], u'country': u'US', u'address2': u'', u'address3': u'', u'state': u'NY', u'address1': u'2170 Cross Bronx Expy', u'zip_code': u'10472'}	Cross Bronx Pizzeria	17188928459.0	$	4.0	46	[]	https://www.yelp.com/biz/cross-bronx-pizzeria-bronx?adjust_creative=zq2-GC_Byjej-yF_sonmVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zq2-GC_Byjej-yF_sonmVw	10
295	3853	[{u'alias': u'caribbean', u'title': u'Caribbean'}, {u'alias': u'hotdogs', u'title': u'Fast Food'}]	{u'latitude': 40.6901083, u'longitude': -73.8144673}	(718) 323-5990	5615.8731867	singhs-roti-shop-and-bar-south-richmond-hill	https://s3-media2.fl.yelpcdn.com/bphoto/G2aZ_-AGJGLyMcS_R_nY-Q/o.jpg	False	{u'city': u'South Richmond Hill', u'display_address': [u'13118 Liberty Ave', u'South Richmond Hill, NY 11419'], u'country': u'US', u'address2': u'', u'address3': u'', u'state': u'NY', u'address1': u'13118 Liberty Ave', u'zip_code': u'11419'}	Singh's Roti Shop & Bar	17183235990.0	$	3.5	161	[]	https://www.yelp.com/biz/singhs-roti-shop-and-bar-south-richmond-hill?adjust_creative=zq2-GC_Byjej-yF_sonmVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zq2-GC_Byjej-yF_sonmVw	4
296	2287	[{u'alias': u'seafood', u'title': u'Seafood'}, {u'alias': u'french', u'title': u'French'}]	{u'latitude': 40.68396, u'longitude': -74.0018}	(718) 855-2632	4028.28381447	petite-crevette-brooklyn	https://s3-media1.fl.yelpcdn.com/bphoto/5tAgvb0V3YCXxW7coH56Yg/o.jpg	False	{u'city': u'Brooklyn', u'display_address': [u'144 Union St', u'Brooklyn, NY 11231'], u'country': u'US', u'address2': u'', u'address3': u'', u'state': u'NY', u'address1': u'144 Union St', u'zip_code': u'11231'}	Petite Crevette	17188552632.0	$$	4.0	290	[]	https://www.yelp.com/biz/petite-crevette-brooklyn?adjust_creative=zq2-GC_Byjej-yF_sonmVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zq2-GC_Byjej-yF_sonmVw	5
297	756	[{u'alias': u'italian', u'title': u'Italian'}, {u'alias': u'breakfast_brunch', u'title': u'Breakfast & Brunch'}, {u'alias': u'wine_bars', u'title': u'Wine Bars'}]	{u'latitude': 40.723543, u'longitude': -74.003199}	(212) 334-9020	4578.06347803	aurora-soho-new-york	https://s3-media2.fl.yelpcdn.com/bphoto/DDtqDnLCx3EMNb1aa17G8Q/o.jpg	False	{u'city': u'New York', u'display_address': [u'510 Broome St', u'New York, NY 10013'], u'country': u'US', u'address2': u'', u'address3': u'', u'state': u'NY', u'address1': u'510 Broome St', u'zip_code': u'10013'}	Aurora Soho	12123349020.0	$$$	4.0	335	[restaurant_reservation]	https://www.yelp.com/biz/aurora-soho-new-york?adjust_creative=zq2-GC_Byjej-yF_sonmVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zq2-GC_Byjej-yF_sonmVw	9
298	2348	[{u'alias': u'bbq', u'title': u'Barbeque'}, {u'alias': u'cocktailbars', u'title': u'Cocktail Bars'}]	{u'latitude': 40.714066, u'longitude': -73.956327}	(718) 963-3404	6226.39311496	fette-sau-brooklyn	https://s3-media4.fl.yelpcdn.com/bphoto/rxzd7I7H1zVm0bWrDBCvKw/o.jpg	False	{u'city': u'Brooklyn', u'display_address': [u'354 Metropolitan Ave', u'Brooklyn, NY 11211'], u'country': u'US', u'address2': u'', u'address3': u'', u'state': u'NY', u'address1': u'354 Metropolitan Ave', u'zip_code': u'11211'}	Fette Sau	17189633404.0	$$	4.0	2043	[]	https://www.yelp.com/biz/fette-sau-brooklyn?adjust_creative=zq2-GC_Byjej-yF_sonmVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zq2-GC_Byjej-yF_sonmVw	8
299	3667	[{u'alias': u'french', u'title': u'French'}, {u'alias': u'creperies', u'title': u'Creperies'}]	{u'latitude': 40.7557027856, u'longitude': -73.928013568}	(718) 472-0612	6880.65613588	cafe-triskell-astoria	https://s3-media1.fl.yelpcdn.com/bphoto/GRCPOtCAEc1_ye78d9ISjA/o.jpg	False	{u'city': u'Astoria', u'display_address': [u'33-04 36th Ave', u'Astoria, NY 11106'], u'country': u'US', u'address2': u'', u'address3': u'', u'state': u'NY', u'address1': u'33-04 36th Ave', u'zip_code': u'11106'}	Cafe Triskell	17184720612.0	$$	4.5	379	[]	https://www.yelp.com/biz/cafe-triskell-astoria?adjust_creative=zq2-GC_Byjej-yF_sonmVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zq2-GC_Byjej-yF_sonmVw	10
300	3822	[{u'alias': u'spanish', u'title': u'Spanish'}]	{u'latitude': 40.757061, u'longitude': -73.8682098}	(718) 478-5659	3126.39079093	caridad-restaurant-corona	https://s3-media1.fl.yelpcdn.com/bphoto/5anV_CBHXFanDcKl1vUFug/o.jpg	False	{u'city': u'Corona', u'display_address': [u'100-02 Northern Blvd', u'Corona, NY 11368'], u'country': u'US', u'address2': u'', u'address3': u'', u'state': u'NY', u'address1': u'100-02 Northern Blvd', u'zip_code': u'11368'}	Caridad Restaurant	17184785659.0	$$	3.5	27	[]	https://www.yelp.com/biz/caridad-restaurant-corona?adjust_creative=zq2-GC_Byjej-yF_sonmVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zq2-GC_Byjej-yF_sonmVw	2
301	3707	[{u'alias': u'latin', u'title': u'Latin American'}, {u'alias': u'dominican', u'title': u'Dominican'}, {u'alias': u'breakfast_brunch', u'title': u'Breakfast & Brunch'}]	{u'latitude': 40.700002217, u'longitude': -73.9070183887}	(718) 497-1000	5752.29086164	rico-pollo-ridgewood	https://s3-media3.fl.yelpcdn.com/bphoto/dL62ksWLVX76TSuTNYQKGw/o.jpg	False	{u'city': u'Ridgewood', u'display_address': [u'5537 Myrtle Ave', u'Ridgewood, NY 11385'], u'country': u'US', u'address2': u'', u'address3': u'', u'state': u'NY', u'address1': u'5537 Myrtle Ave', u'zip_code': u'11385'}	Rico Pollo	17184971000.0	$	4.0	84	[]	https://www.yelp.com/biz/rico-pollo-ridgewood?adjust_creative=zq2-GC_Byjej-yF_sonmVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zq2-GC_Byjej-yF_sonmVw	9
